cv_seed,fold,row_index,actual,model,probability
9618,4,47,0,quadratic_l2,7.24749591033632e-05
9618,4,51,0,quadratic_l2,0.18448901948790253
9618,4,53,0,quadratic_l2,0.08681617646017882
9618,4,55,0,quadratic_l2,0.0368665482772935
9618,4,62,0,quadratic_l2,0.01172635734011364
9618,4,63,1,quadratic_l2,0.050647291353675294
9618,4,66,0,quadratic_l2,0.16623798256031017
9618,4,69,0,quadratic_l2,1e-15
9618,4,70,0,quadratic_l2,0.09741777281060605
9618,4,73,0,quadratic_l2,0.014750131370232851
9618,4,76,0,quadratic_l2,0.01763985670115127
9618,4,79,0,quadratic_l2,0.021806033503697322
9618,4,94,0,quadratic_l2,0.20306253436459717
9618,4,107,0,quadratic_l2,0.021363523695503702
9618,4,110,0,quadratic_l2,0.005511076493586757
9618,4,113,0,quadratic_l2,0.10342254763397807
9618,4,119,0,quadratic_l2,0.09891147514502105
9618,4,122,0,quadratic_l2,0.027431506883201652
9618,4,130,0,quadratic_l2,0.2669185049051107
9618,4,134,1,quadratic_l2,0.9486923409666411
9618,4,137,0,quadratic_l2,0.08391149686995797
9618,4,141,0,quadratic_l2,0.10757638017509072
9618,4,143,0,quadratic_l2,0.0966711841598812
9618,4,153,0,quadratic_l2,0.15716501500152688
9618,4,158,0,quadratic_l2,0.1354976245966974
9618,4,159,0,quadratic_l2,0.47320230732623086
9618,4,165,0,quadratic_l2,0.0920607434458789
9618,4,168,0,quadratic_l2,0.11941125432355218
9618,4,178,0,quadratic_l2,0.12178449319294747
9618,4,187,0,quadratic_l2,0.09427073553990804
9618,4,189,0,quadratic_l2,0.045844045307594505
9618,4,190,1,quadratic_l2,0.18938822352352513
9618,4,192,0,quadratic_l2,0.013883909644025631
9618,4,197,0,quadratic_l2,0.3664256925828744
9618,4,199,0,quadratic_l2,0.12151854173128217
9618,4,200,1,quadratic_l2,0.1030952155190981
9618,4,201,0,quadratic_l2,0.3697547188825434
9618,4,206,0,quadratic_l2,0.04451988377104471
9618,4,210,1,quadratic_l2,0.28927037741335876
9618,4,218,0,quadratic_l2,0.18284317165599417
9618,4,230,0,quadratic_l2,0.014750131370232851
9618,4,243,0,quadratic_l2,0.3789158612792231
9618,4,246,0,quadratic_l2,0.0931133179331251
9618,4,251,1,quadratic_l2,0.24326703072531713
9618,4,252,1,quadratic_l2,0.9067409867218534
9618,4,253,0,quadratic_l2,0.10039953148193159
9618,4,254,1,quadratic_l2,0.8278592115633548
9618,4,281,0,quadratic_l2,0.02778981063076382
9618,4,292,0,quadratic_l2,0.043934945719760164
9618,4,295,0,quadratic_l2,0.1076984117386201
9618,4,296,0,quadratic_l2,0.00940301218525484
9618,4,297,1,quadratic_l2,0.060947624076774475
9618,4,8,0,spline_degree2_l2,0.10986225710939915
9618,4,9,0,spline_degree2_l2,0.059209785776896645
9618,4,15,0,spline_degree2_l2,0.022231302935338235
9618,4,16,1,spline_degree2_l2,0.27186707964955104
9618,4,18,0,spline_degree2_l2,0.067851377730129
9618,4,19,0,spline_degree2_l2,0.38373497974111115
9618,4,25,0,spline_degree2_l2,0.06600840936802134
9618,4,42,0,spline_degree2_l2,0.3230520773238594
9618,4,47,0,spline_degree2_l2,0.00396202840963947
9618,4,51,0,spline_degree2_l2,0.08154505378632225
9618,4,53,0,spline_degree2_l2,0.08273927356802523
9618,4,55,0,spline_degree2_l2,0.0738913413168976
9618,4,62,0,spline_degree2_l2,0.038322579570235646
9618,4,63,1,spline_degree2_l2,0.06305481889700973
9618,4,66,0,spline_degree2_l2,0.12355279184966625
9618,4,69,0,spline_degree2_l2,0.02530705479164082
9618,4,70,0,spline_degree2_l2,0.12373308071545427
9618,4,73,0,spline_degree2_l2,0.022515870921168735
9618,4,76,0,spline_degree2_l2,0.04343272680284482
9618,4,79,0,spline_degree2_l2,0.04397606076328258
9618,4,94,0,spline_degree2_l2,0.1878199262365808
9618,4,107,0,spline_degree2_l2,0.07546759480343096
9618,4,110,0,spline_degree2_l2,0.04520538857074119
9618,4,113,0,spline_degree2_l2,0.12022802117609302
9618,4,119,0,spline_degree2_l2,0.14517079101211325
9618,4,122,0,spline_degree2_l2,0.06667806354654247
9618,4,130,0,spline_degree2_l2,0.27909535934024476
9618,4,134,1,spline_degree2_l2,0.9338008387597034
9618,4,137,0,spline_degree2_l2,0.10366913641155291
9618,4,141,0,spline_degree2_l2,0.22022959059093056
9618,4,143,0,spline_degree2_l2,0.18787065614648155
9618,4,153,0,spline_degree2_l2,0.1100333987527607
9618,4,158,0,spline_degree2_l2,0.20056737948326972
9618,4,159,0,spline_degree2_l2,0.07540796181561761
9618,4,165,0,spline_degree2_l2,0.0892040934593419
9618,4,168,0,spline_degree2_l2,0.14337439587051018
9618,4,178,0,spline_degree2_l2,0.13063757159290573
9618,4,187,0,spline_degree2_l2,0.11972876676092047
9618,4,189,0,spline_degree2_l2,0.08484700044460813
9618,4,190,1,spline_degree2_l2,0.1181144897342326
9618,4,192,0,spline_degree2_l2,0.08987910293828881
9618,4,197,0,spline_degree2_l2,0.28465239226565275
9618,4,199,0,spline_degree2_l2,0.10710298123270771
9618,4,200,1,spline_degree2_l2,0.11139601307601775
9618,4,201,0,spline_degree2_l2,0.35414163058648884
9618,4,206,0,spline_degree2_l2,0.06495688159658435
9618,4,210,1,spline_degree2_l2,0.26915865027317826
9618,4,218,0,spline_degree2_l2,0.18102685212180963
9618,4,230,0,spline_degree2_l2,0.022515870921168735
9618,4,243,0,spline_degree2_l2,0.2495074668889286
9618,4,246,0,spline_degree2_l2,0.12442704942534209
9618,4,251,1,spline_degree2_l2,0.20542756355956698
9618,4,252,1,spline_degree2_l2,0.7840122915413501
9618,4,253,0,spline_degree2_l2,0.08536734100786586
9618,4,254,1,spline_degree2_l2,0.8867375308056369
9618,4,281,0,spline_degree2_l2,0.03292289284918273
9618,4,292,0,spline_degree2_l2,0.055419089194876134
9618,4,295,0,spline_degree2_l2,0.1355905010581724
9618,4,296,0,spline_degree2_l2,0.039187182203957234
9618,4,297,1,spline_degree2_l2,0.0956037944225178
9618,4,8,0,spline_degree3_l2,0.11830621915253892
9618,4,9,0,spline_degree3_l2,0.04131702839235611
9618,4,15,0,spline_degree3_l2,0.030879401770238468
9618,4,16,1,spline_degree3_l2,0.27712920913648037
9618,4,18,0,spline_degree3_l2,0.07071013059710617
9618,4,19,0,spline_degree3_l2,0.32789937750499454
9618,4,25,0,spline_degree3_l2,0.062400453182313076
9618,4,42,0,spline_degree3_l2,0.24765402348733712
9618,4,47,0,spline_degree3_l2,0.009238622869767642
9618,4,51,0,spline_degree3_l2,0.10270929001461146
9618,4,53,0,spline_degree3_l2,0.08384046429355914
9618,4,55,0,spline_degree3_l2,0.0692224443593253
9618,4,62,0,spline_degree3_l2,0.028594433584039815
9618,4,63,1,spline_degree3_l2,0.07643710733130567
9618,4,66,0,spline_degree3_l2,0.15989733878745552
9618,4,69,0,spline_degree3_l2,0.03352569089915519
9618,4,70,0,spline_degree3_l2,0.09995665183320604
9618,4,73,0,spline_degree3_l2,0.026139493038822258
9618,4,76,0,spline_degree3_l2,0.046966271207812126
9618,4,79,0,spline_degree3_l2,0.0538910345510812
9618,4,94,0,spline_degree3_l2,0.1892917706975732
9618,4,107,0,spline_degree3_l2,0.05932129946017983
9618,4,110,0,spline_degree3_l2,0.0469413857560216
9618,4,113,0,spline_degree3_l2,0.10312218297534008
9618,4,119,0,spline_degree3_l2,0.14112095210033
9618,4,122,0,spline_degree3_l2,0.06968852993706952
9618,4,130,0,spline_degree3_l2,0.3037302584678753
9618,4,134,1,spline_degree3_l2,0.9548609003709647
9618,4,137,0,spline_degree3_l2,0.12197280261488282
9618,4,141,0,spline_degree3_l2,0.12262992601001275
9618,4,143,0,spline_degree3_l2,0.177387513433936
9618,4,153,0,spline_degree3_l2,0.12014921941500736
9618,4,158,0,spline_degree3_l2,0.17162451803546963
9618,4,159,0,spline_degree3_l2,0.08961732418496587
9618,4,165,0,spline_degree3_l2,0.1344773034452568
9618,4,168,0,spline_degree3_l2,0.15657828007712868
9618,4,178,0,spline_degree3_l2,0.1299731051189677
9618,4,187,0,spline_degree3_l2,0.11459729713469825
9618,4,189,0,spline_degree3_l2,0.06752000786059863
9618,4,190,1,spline_degree3_l2,0.13939899613095338
9618,4,192,0,spline_degree3_l2,0.05164045256743051
9618,4,197,0,spline_degree3_l2,0.34052487663168224
9618,4,199,0,spline_degree3_l2,0.12395890038320065
9618,4,200,1,spline_degree3_l2,0.12420073264031659
9618,4,201,0,spline_degree3_l2,0.4614486223458997
9618,4,206,0,spline_degree3_l2,0.06449057000374381
9618,4,210,1,spline_degree3_l2,0.266103994760494
9618,4,218,0,spline_degree3_l2,0.16346117114155773
9618,4,230,0,spline_degree3_l2,0.026139493038822258
9618,4,243,0,spline_degree3_l2,0.23965372226882597
9618,4,246,0,spline_degree3_l2,0.16336159487290172
9618,4,251,1,spline_degree3_l2,0.18022800612688042
9618,4,252,1,spline_degree3_l2,0.725934730324484
9618,4,253,0,spline_degree3_l2,0.10020606090136576
9618,4,254,1,spline_degree3_l2,0.9230956696615368
9618,4,281,0,spline_degree3_l2,0.04071541763162574
9618,4,292,0,spline_degree3_l2,0.06672845180063061
9618,4,295,0,spline_degree3_l2,0.1191426729185376
9618,4,296,0,spline_degree3_l2,0.04401754011714026
9618,4,297,1,spline_degree3_l2,0.08927587552075732
9618,5,3,1,raw_l2,0.21196808673508602
9618,5,11,0,raw_l2,0.05071814466557592
9618,5,13,0,raw_l2,0.01036591388544015
9618,5,14,0,raw_l2,0.24504469329997083
9618,5,21,0,raw_l2,0.12523732404468998
9618,5,22,0,raw_l2,0.20958505965211693
9618,5,26,0,raw_l2,0.05415418623192189
9618,5,28,0,raw_l2,0.0766569757604046
9618,5,32,0,raw_l2,0.09463251758121488
9618,5,33,1,raw_l2,0.9818155306910191
9618,5,35,0,raw_l2,0.14470456714817848
9618,5,41,1,raw_l2,0.3232208788114882
9618,5,44,0,raw_l2,0.02183014258337709
9618,5,46,0,raw_l2,0.23109660435164786
9618,5,52,0,raw_l2,0.09398085057589954
9618,5,54,0,raw_l2,0.03568814335846904
9618,5,74,1,raw_l2,0.19424715654300848
9618,5,87,0,raw_l2,0.09787515121436619
9618,5,89,0,raw_l2,0.0073386290692593475
9618,5,90,0,raw_l2,0.20242129837502762
9618,5,93,0,raw_l2,0.10958693732875936
9618,5,96,0,raw_l2,0.16059810807352984
9618,5,103,1,raw_l2,0.10954494105268431
9618,5,104,0,raw_l2,0.03713667539535412
9618,5,116,1,raw_l2,0.12074187317311968
9618,5,117,0,raw_l2,0.08789905989747837
9618,5,124,0,raw_l2,0.14575977920987995
9618,5,125,0,raw_l2,0.24504469329997083
9618,5,129,0,raw_l2,0.033930104810340644
9618,5,131,0,raw_l2,0.4160356952169879
9618,5,139,0,raw_l2,0.15664564102826178
9618,5,142,0,raw_l2,0.19635338803820968
9618,5,148,0,raw_l2,0.3947188994896199
9618,5,156,0,raw_l2,0.07174292029121271
9618,5,160,0,raw_l2,0.16011367043392497
9618,5,162,0,raw_l2,0.20647777621830052
9618,5,166,0,raw_l2,0.28195152012898517
9618,5,169,0,raw_l2,0.06872414159122223
9618,5,170,0,raw_l2,0.05071814466557592
9618,5,173,0,raw_l2,0.05733263160098325
9618,5,175,0,raw_l2,0.08264952210711557
9618,5,180,0,raw_l2,0.06794410523982608
9618,5,195,0,raw_l2,0.15660977013255928
9618,5,196,0,raw_l2,0.03406267255521479
9618,5,204,0,raw_l2,0.030758598865387753
9618,5,212,0,raw_l2,0.30697780167063166
9618,5,213,0,raw_l2,0.11260830873783344
9618,5,221,0,raw_l2,0.06646666252769015
9618,5,231,0,raw_l2,0.02183561373045986
9618,5,236,0,raw_l2,0.008226892196789763
9618,5,239,0,raw_l2,0.29452398747305836
9618,5,241,0,raw_l2,0.14705060573867995
9618,5,242,1,raw_l2,0.11985081047214224
9618,5,249,0,raw_l2,0.044749710450605065
9618,5,256,1,raw_l2,0.09376738074660745
9618,5,261,1,raw_l2,0.2104660894069058
9618,5,265,1,raw_l2,0.34453957753259234
9618,5,272,0,raw_l2,0.11213134163771274
9618,5,288,0,raw_l2,0.08264952210711557
9618,5,290,0,raw_l2,0.16339146314271083
9618,5,3,1,domain_log_l2,0.1810692368537119
9618,5,11,0,domain_log_l2,0.07367222915448723
9618,5,13,0,domain_log_l2,0.031287163584473934
9618,5,14,0,domain_log_l2,0.18025727281310985
9618,5,21,0,domain_log_l2,0.09124641858445676
9618,5,22,0,domain_log_l2,0.11343275891550633
9618,5,26,0,domain_log_l2,0.0775088862264924
9618,5,28,0,domain_log_l2,0.07017252868124281
9618,5,32,0,domain_log_l2,0.12373107258517324
9618,5,33,1,domain_log_l2,0.9457628474720519
9618,5,35,0,domain_log_l2,0.16996741826527084
9618,5,41,1,domain_log_l2,0.291377114872848
9618,5,44,0,domain_log_l2,0.039101912503255114
9618,5,46,0,domain_log_l2,0.18554935575325845
9618,5,52,0,domain_log_l2,0.08592898219856498
9618,5,54,0,domain_log_l2,0.05912718844956233
9618,5,74,1,domain_log_l2,0.16639250807931152
9618,5,87,0,domain_log_l2,0.09042376514381624
9618,5,89,0,domain_log_l2,0.028501417198295045
9618,5,90,0,domain_log_l2,0.10800817548776671
9618,5,93,0,domain_log_l2,0.19018669545953507
9618,5,96,0,domain_log_l2,0.15381891296860162
9618,5,103,1,domain_log_l2,0.1086984920332802
9618,5,104,0,domain_log_l2,0.06160594598515553
9618,5,116,1,domain_log_l2,0.09718069365421632
9618,5,117,0,domain_log_l2,0.15167780540903777
9618,5,124,0,domain_log_l2,0.1403054482157583
9618,5,125,0,domain_log_l2,0.18025727281310985
9618,5,129,0,domain_log_l2,0.061756179103482155
9618,5,131,0,domain_log_l2,0.39619644757962175
9618,5,139,0,domain_log_l2,0.21862669027670545
9618,5,142,0,domain_log_l2,0.29936111346863564
9618,5,148,0,domain_log_l2,0.1452724509437394
9618,5,156,0,domain_log_l2,0.08719967683559565
9618,5,160,0,domain_log_l2,0.15284764027884512
9618,5,162,0,domain_log_l2,0.35155031510051626
9618,5,166,0,domain_log_l2,0.2345926351389793
9618,5,169,0,domain_log_l2,0.09051029377855965
9618,5,170,0,domain_log_l2,0.07367222915448723
9618,5,173,0,domain_log_l2,0.07495892072163741
9618,5,175,0,domain_log_l2,0.07099292722383126
9618,5,180,0,domain_log_l2,0.0529328113771581
9618,5,195,0,domain_log_l2,0.15661032592902008
9618,5,196,0,domain_log_l2,0.08055177202539886
9618,5,204,0,domain_log_l2,0.060084881441121785
9618,5,212,0,domain_log_l2,0.22859935492245975
9618,5,213,0,domain_log_l2,0.19037164775766158
9618,5,221,0,domain_log_l2,0.06855872329355324
9618,5,231,0,domain_log_l2,0.04350008705642489
9618,5,236,0,domain_log_l2,0.023956185830743916
9618,5,239,0,domain_log_l2,0.2787571480435247
9618,5,241,0,domain_log_l2,0.1532154264022049
9618,5,242,1,domain_log_l2,0.17699698294354185
9618,5,249,0,domain_log_l2,0.08446713460016442
9618,5,256,1,domain_log_l2,0.14155117351577165
9618,5,261,1,domain_log_l2,0.18540836271312028
9618,5,265,1,domain_log_l2,0.3180573414995467
9618,5,272,0,domain_log_l2,0.08581890934154973
9618,5,288,0,domain_log_l2,0.07099292722383126
9618,5,290,0,domain_log_l2,0.17265921560464773
9618,5,3,1,raw_l1,0.21996067519270024
9618,5,11,0,raw_l1,0.05055584052954256
9618,5,13,0,raw_l1,0.010919430561718171
9618,5,14,0,raw_l1,0.27491520559337307
9618,5,21,0,raw_l1,0.1269451397682445
9618,5,22,0,raw_l1,0.2602816889228608
9618,5,26,0,raw_l1,0.054609132150068296
9618,5,28,0,raw_l1,0.08947374689273863
9618,5,32,0,raw_l1,0.09903146999059029
9618,5,33,1,raw_l1,0.9905071180538859
9618,5,35,0,raw_l1,0.14332796338419534
9618,5,41,1,raw_l1,0.3227790663451578
9618,5,44,0,raw_l1,0.023074262024227535
9618,5,46,0,raw_l1,0.23979660118707377
9618,5,52,0,raw_l1,0.08740242336667076
9618,5,54,0,raw_l1,0.0373935134846363
9618,5,74,1,raw_l1,0.19157489459074814
9618,5,87,0,raw_l1,0.10447325534814164
9618,5,89,0,raw_l1,0.006795464708918506
9618,5,90,0,raw_l1,0.22141901259301086
9618,5,93,0,raw_l1,0.08711859243926612
9618,5,96,0,raw_l1,0.17236923829980158
9618,5,103,1,raw_l1,0.11462479508809578
9618,5,104,0,raw_l1,0.036600244840229716
9618,5,116,1,raw_l1,0.12579306280497513
9618,5,117,0,raw_l1,0.08413431071486153
9618,5,124,0,raw_l1,0.1524768088991992
9618,5,125,0,raw_l1,0.27491520559337307
9618,5,129,0,raw_l1,0.03297330298035392
9618,5,131,0,raw_l1,0.4347000022256007
9618,5,139,0,raw_l1,0.15501421868046236
9618,5,142,0,raw_l1,0.16863077798520612
9618,5,148,0,raw_l1,0.47508259648109297
9618,5,156,0,raw_l1,0.06155091857954036
9618,5,160,0,raw_l1,0.18607609702896014
9618,5,162,0,raw_l1,0.18444354531733817
9618,5,166,0,raw_l1,0.3067235064118975
9618,5,169,0,raw_l1,0.0731995015874549
9618,5,170,0,raw_l1,0.05055584052954256
9618,5,173,0,raw_l1,0.05793238160630365
9618,5,175,0,raw_l1,0.08454158414055986
9618,5,180,0,raw_l1,0.0725191349463127
9618,5,195,0,raw_l1,0.15441525284487556
9618,5,196,0,raw_l1,0.03558257431943673
9618,5,204,0,raw_l1,0.021844757033344955
9618,5,212,0,raw_l1,0.34186678285419175
9618,5,213,0,raw_l1,0.10282738221229504
9618,5,221,0,raw_l1,0.07674680676528793
9618,5,231,0,raw_l1,0.01738244447082793
9618,5,236,0,raw_l1,0.00674264826384943
9618,5,239,0,raw_l1,0.28937070990859837
9618,5,241,0,raw_l1,0.1466209061083865
9618,5,242,1,raw_l1,0.11022404056817
9618,5,249,0,raw_l1,0.03137139988318419
9618,5,256,1,raw_l1,0.08934323429633503
9618,5,261,1,raw_l1,0.21257770679189938
9618,5,265,1,raw_l1,0.3588719003927455
9618,5,272,0,raw_l1,0.14127231861980713
9618,5,288,0,raw_l1,0.08454158414055986
9618,5,290,0,raw_l1,0.17128286190631434
9618,5,3,1,ordinal_onehot_l2,0.16332499174039727
9618,5,11,0,ordinal_onehot_l2,0.060569842560813485
9618,5,13,0,ordinal_onehot_l2,0.010267088722601446
9618,5,14,0,ordinal_onehot_l2,0.1994370779759816
9618,5,21,0,ordinal_onehot_l2,0.04670368974082865
9618,5,22,0,ordinal_onehot_l2,0.28287344036559015
9618,5,26,0,ordinal_onehot_l2,0.022607052829743297
9618,5,28,0,ordinal_onehot_l2,0.06370725750054139
9618,5,32,0,ordinal_onehot_l2,0.1564334537306027
9618,5,33,1,ordinal_onehot_l2,0.6409045699583341
9618,5,35,0,ordinal_onehot_l2,0.12829186151115327
9618,5,41,1,ordinal_onehot_l2,0.3178462513484672
9618,5,44,0,ordinal_onehot_l2,0.1352628502821392
9618,5,46,0,ordinal_onehot_l2,0.09996345826429813
9618,5,52,0,ordinal_onehot_l2,0.0824789154433928
9618,5,54,0,ordinal_onehot_l2,0.03545653006557019
9618,5,74,1,ordinal_onehot_l2,0.25199763227418986
9618,5,87,0,ordinal_onehot_l2,0.10268081289205648
9618,5,89,0,ordinal_onehot_l2,0.005619774336342149
9618,5,90,0,ordinal_onehot_l2,0.15285469771708243
9618,5,93,0,ordinal_onehot_l2,0.09718828101833374
9618,5,96,0,ordinal_onehot_l2,0.05755300169084178
9618,5,103,1,ordinal_onehot_l2,0.24794753385132118
9618,5,104,0,ordinal_onehot_l2,0.030072517866865565
9618,5,116,1,ordinal_onehot_l2,0.11382184293864124
9618,5,117,0,ordinal_onehot_l2,0.07660734614804256
9618,5,124,0,ordinal_onehot_l2,0.021625337692500413
9618,5,125,0,ordinal_onehot_l2,0.1994370779759816
9618,5,129,0,ordinal_onehot_l2,0.012220528824639192
9618,5,131,0,ordinal_onehot_l2,0.4751053431459739
9618,5,139,0,ordinal_onehot_l2,0.22945896222202805
9618,5,142,0,ordinal_onehot_l2,0.2545695199057778
9618,5,148,0,ordinal_onehot_l2,0.291879846573969
9618,5,156,0,ordinal_onehot_l2,0.15679764187572603
9618,5,160,0,ordinal_onehot_l2,0.174508818039946
9618,5,162,0,ordinal_onehot_l2,0.1623374557109022
9618,5,166,0,ordinal_onehot_l2,0.22835093460496325
9618,5,169,0,ordinal_onehot_l2,0.11727284684994309
9618,5,170,0,ordinal_onehot_l2,0.060569842560813485
9618,5,173,0,ordinal_onehot_l2,0.03411191499323572
9618,5,175,0,ordinal_onehot_l2,0.009772197943021674
9618,5,180,0,ordinal_onehot_l2,0.23664755539009968
9618,5,195,0,ordinal_onehot_l2,0.14760807191859746
9618,5,196,0,ordinal_onehot_l2,0.023310823775865946
9618,5,204,0,ordinal_onehot_l2,0.030893842632014907
9618,5,212,0,ordinal_onehot_l2,0.3492029893985718
9618,5,213,0,ordinal_onehot_l2,0.05696767025940962
9618,5,221,0,ordinal_onehot_l2,0.07584568383385394
9618,5,231,0,ordinal_onehot_l2,0.04726911521723358
9618,5,236,0,ordinal_onehot_l2,0.00883257385251411
9618,5,239,0,ordinal_onehot_l2,0.3537789627436233
9618,5,241,0,ordinal_onehot_l2,0.140769233160974
9618,5,242,1,ordinal_onehot_l2,0.18411361226505463
9618,5,249,0,ordinal_onehot_l2,0.10310094648687913
9618,5,256,1,ordinal_onehot_l2,0.06567173815352971
9618,5,261,1,ordinal_onehot_l2,0.28900264974735895
9618,5,265,1,ordinal_onehot_l2,0.45451314538701504
9618,5,272,0,ordinal_onehot_l2,0.0700385272769131
9618,5,288,0,ordinal_onehot_l2,0.009772197943021674
9618,5,290,0,ordinal_onehot_l2,0.22044265627554704
9618,5,3,1,quadratic_l2,0.28305688891021247
9618,5,11,0,quadratic_l2,0.08714599204765615
9618,5,13,0,quadratic_l2,0.0015291237260068307
9618,5,14,0,quadratic_l2,0.23734326872915668
9618,5,21,0,quadratic_l2,0.1134618350885102
9618,5,22,0,quadratic_l2,0.3813651423551776
9618,5,26,0,quadratic_l2,0.02997994006787237
9618,5,28,0,quadratic_l2,0.07021033252497598
9618,5,32,0,quadratic_l2,0.14663245911612577
9618,5,33,1,quadratic_l2,0.9808849622457511
9618,5,35,0,quadratic_l2,0.12481540461113044
9618,5,41,1,quadratic_l2,0.5090091478724209
9618,5,44,0,quadratic_l2,0.006641877695064369
9618,5,46,0,quadratic_l2,0.3097756314067716
9618,5,52,0,quadratic_l2,0.05751896222278252
9618,5,54,0,quadratic_l2,0.014321882255569629
9618,5,74,1,quadratic_l2,0.24204872470565036
9618,5,87,0,quadratic_l2,0.03436598075922547
9618,5,89,0,quadratic_l2,0.00015986287060645665
9618,5,90,0,quadratic_l2,0.11923814425807826
9618,5,93,0,quadratic_l2,0.11995373974818144
9618,5,96,0,quadratic_l2,0.12421959909880066
9618,5,103,1,quadratic_l2,0.08379246636346288
9618,5,104,0,quadratic_l2,0.007776757668520782
9618,5,116,1,quadratic_l2,0.13292406284055472
9618,5,117,0,quadratic_l2,0.0693503870693947
9618,5,124,0,quadratic_l2,0.13799534406645636
9618,5,125,0,quadratic_l2,0.23734326872915668
9618,5,129,0,quadratic_l2,0.015509393079007528
9618,5,131,0,quadratic_l2,0.4289752494615086
9618,5,139,0,quadratic_l2,0.1420267134316896
9618,5,142,0,quadratic_l2,0.0970522550082397
9618,5,148,0,quadratic_l2,0.6892341403656402
9618,5,156,0,quadratic_l2,0.03833326316539611
9618,5,160,0,quadratic_l2,0.12616827743615927
9618,5,162,0,quadratic_l2,0.32030478799755796
9618,5,166,0,quadratic_l2,0.19072112806816502
9618,5,169,0,quadratic_l2,0.030289826573086046
9618,5,170,0,quadratic_l2,0.08714599204765615
9618,5,173,0,quadratic_l2,0.045200491559306166
9618,5,175,0,quadratic_l2,0.07726997033285461
9618,5,180,0,quadratic_l2,0.06479735393929525
9618,5,195,0,quadratic_l2,0.13401773254418145
9618,5,196,0,quadratic_l2,0.017299261078258462
9618,5,204,0,quadratic_l2,0.017777550113672082
9618,5,212,0,quadratic_l2,0.3508109087695242
9618,5,213,0,quadratic_l2,0.18748863007343944
9618,5,221,0,quadratic_l2,0.06467983151249397
9618,5,231,0,quadratic_l2,0.0059016658415290794
9618,5,236,0,quadratic_l2,0.0016186943901710126
9618,5,239,0,quadratic_l2,0.2766712108052271
9618,5,241,0,quadratic_l2,0.20126505224458668
9618,5,242,1,quadratic_l2,0.09852804506237753
9618,5,249,0,quadratic_l2,0.038340532308276054
9618,5,256,1,quadratic_l2,0.04027715599995929
9618,5,261,1,quadratic_l2,0.2068535014779078
9618,5,265,1,quadratic_l2,0.283907618896389
9618,5,272,0,quadratic_l2,0.08870627583047767
9618,5,288,0,quadratic_l2,0.07726997033285461
9618,5,290,0,quadratic_l2,0.18468331200255655
9618,5,3,1,spline_degree2_l2,0.19187598624638788
9618,5,11,0,spline_degree2_l2,0.11303214791146138
9618,5,13,0,spline_degree2_l2,0.005433956758694104
9618,5,14,0,spline_degree2_l2,0.14496095551593915
9618,5,21,0,spline_degree2_l2,0.03957882973713529
9618,5,22,0,spline_degree2_l2,0.18046031863913145
9618,5,26,0,spline_degree2_l2,0.047131575816354986
9618,5,28,0,spline_degree2_l2,0.0418566373032939
9618,5,32,0,spline_degree2_l2,0.23358771379106621
9618,5,33,1,spline_degree2_l2,0.9623647474072228
9618,5,35,0,spline_degree2_l2,0.1325280044214987
9618,5,41,1,spline_degree2_l2,0.3363012336360997
9618,5,44,0,spline_degree2_l2,0.028053274521480702
9618,5,46,0,spline_degree2_l2,0.3061390199010378
9618,5,52,0,spline_degree2_l2,0.05349253345088568
9618,5,54,0,spline_degree2_l2,0.032218511441299565
9618,5,74,1,spline_degree2_l2,0.24458807187520737
9618,5,87,0,spline_degree2_l2,0.07352244719195687
9618,5,89,0,spline_degree2_l2,0.018307458520558623
9618,5,90,0,spline_degree2_l2,0.0406183943030135
9618,5,93,0,spline_degree2_l2,0.1716223238269782
9618,5,96,0,spline_degree2_l2,0.1533536459096967
9618,5,103,1,spline_degree2_l2,0.13248301460951592
9618,5,104,0,spline_degree2_l2,0.024284565998971427
9618,5,116,1,spline_degree2_l2,0.10128084428215345
9618,5,117,0,spline_degree2_l2,0.09530889305768112
9618,5,124,0,spline_degree2_l2,0.09673335024987788
9618,5,125,0,spline_degree2_l2,0.14496095551593915
9618,5,129,0,spline_degree2_l2,0.018962985102120446
9618,5,131,0,spline_degree2_l2,0.5035552215679608
9618,5,139,0,spline_degree2_l2,0.21283585483930575
9618,5,142,0,spline_degree2_l2,0.1740246009162601
9618,5,148,0,spline_degree2_l2,0.36946277594548826
9618,5,156,0,spline_degree2_l2,0.11958047915029493
9618,5,160,0,spline_degree2_l2,0.11546709331570379
9618,5,162,0,spline_degree2_l2,0.3023182385721263
9618,5,166,0,spline_degree2_l2,0.18725956782761885
9618,5,169,0,spline_degree2_l2,0.1419678950464218
9618,5,170,0,spline_degree2_l2,0.11303214791146138
9618,5,173,0,spline_degree2_l2,0.0539696622001417
9618,5,175,0,spline_degree2_l2,0.06125555510125639
9618,5,180,0,spline_degree2_l2,0.20212242861064914
9618,5,195,0,spline_degree2_l2,0.09328799308770827
9618,5,196,0,spline_degree2_l2,0.03283438100267871
9618,5,204,0,spline_degree2_l2,0.03470315983026341
9618,5,212,0,spline_degree2_l2,0.24762185309676552
9618,5,213,0,spline_degree2_l2,0.16841811422998246
9618,5,221,0,spline_degree2_l2,0.06144000128737156
9618,5,231,0,spline_degree2_l2,0.0170925634455289
9618,5,236,0,spline_degree2_l2,0.007844155542069346
9618,5,239,0,spline_degree2_l2,0.249884350998785
9618,5,241,0,spline_degree2_l2,0.18635284381603753
